a	0000007994
e	0000000220	0000000299	0000000692	0000000771	0000000860	0000000922	0000000950	0000000967	0000001098	0000001151	0000001239	0000001477	0000001493	0000001506	0000001793	0000002252	0000002309	0000002486	0000002535	0000002719	0000003566	0000004319	0000004625	0000006147	0000006226	0000006499	0000006843	0000006881	0000006951	0000007333	0000007501	0000007507	0000007607	0000007825	0000007954	0000007993	0000007994	0000008048	0000008271	0000008273	0000008290	0000008291	0000008356	0000008667	0000008761	0000008786	0000008977
o	0000000950
々	0000000048
〆	0000000044
〓	0000000010	0000000011	0000000013	0000000022	0000000030	0000000038	0000000047	0000000052	0000000063	0000000080	0000000087	0000000090	0000000092	0000000093	0000000098	0000000100	0000000104	0000000116	0000000144	0000000164	0000000165	0000000176	0000000200	0000000209	0000000233	0000000257	0000000315	0000000319	0000000334	0000000336	0000000342	0000000363	0000000370	0000000392	0000000394	0000000402	0000000418	0000000426	0000000450	0000000461	0000000462	0000000463	0000000469	0000000473	0000000474	0000000486	0000000488	0000000490	0000000495	0000000519	0000000537	0000000542	0000000561	0000000564	0000000567	0000000581	0000000582	0000000605	0000000635	0000000641	0000000645	0000000657	0000000658	0000000660	0000000677	0000000685	0000000701	0000000702	0000000703	0000000708	0000000712	0000000730	0000000731	0000000740	0000000741	0000000756	0000000758	0000000764	0000000767	0000000785	0000000806	0000000812	0000000813	0000000814	0000000831	0000000847	0000000848	0000000862	0000000878	0000000891	0000000896	0000000902	0000000938	0000000958	0000000960	0000000962	0000000974	0000000999	0000001007	0000001008	0000001035	0000001055	0000001063	0000001072	0000001085	0000001086	0000001091	0000001111	0000001123	0000001130	0000001214	0000001223	0000001225	0000001244	0000001245	0000001263	0000001272	0000001273	0000001277	0000001278	0000001293	0000001301	0000001303	0000001320	0000001326	0000001329	0000001368	0000001369	0000001391	0000001412	0000001415	0000001426	0000001443	0000001448	0000001486	0000001518	0000001520	0000001522	0000001535	0000001540	0000001567	0000001592	0000001598	0000001603	0000001641	0000001644	0000001650	0000001656	0000001661	0000001672	0000001688	0000001698	0000001699	0000001701	0000001738	0000001757	0000001818	0000001856	0000001885	0000001886	0000001924	0000001926	0000001931	0000001935	0000001937	0000001943	0000001944	0000001971	0000001986	0000001989	0000001991	0000002000	0000002018	0000002026	0000002027	0000002033	0000002058	0000002061	0000002077	0000002082	0000002086	0000002091	0000002095	0000002096	0000002108	0000002109	0000002110	0000002133	0000002139	0000002146	0000002149	0000002151	0000002152	0000002153	0000002160	0000002173	0000002174	0000002175	0000002195	0000002196	0000002227	0000002232	0000002287	0000002288	0000002289	0000002300	0000002309	0000002316	0000002319	0000002338	0000002339	0000002343	0000002361	0000002368	0000002403	0000002404	0000002413	0000002430	0000002435	0000002439	0000002443	0000002447	0000002461	0000002488	0000002489	0000002493	0000002494	0000002496	0000002511	0000002538	0000002541	0000002566	0000002584	0000002600	0000002612	0000002616	0000002618	0000002635	0000002637	0000002638	0000002647	0000002660	0000002665	0000002668	0000002682	0000002687	0000002705	0000002729	0000002736	0000002745	0000002747	0000002786	0000002794	0000002830	0000002843	0000002853	0000002859	0000002893	0000002897	0000002906	0000002909	0000002914	0000002934	0000002960	0000002962	0000002974	0000002984	0000002994	0000002999	0000003009	0000003019	0000003020	0000003024	0000003040	0000003043	0000003048	0000003049	0000003051	0000003052	0000003054	0000003056	0000003058	0000003061	0000003062	0000003159	0000003166	0000003198	0000003213	0000003239	0000003247	0000003256	0000003262	0000003285	0000003303	0000003319	0000003352	0000003359	0000003362	0000003367	0000003390	0000003397	0000003408	0000003452	0000003495	0000003517	0000003524	0000003525	0000003544	0000003545	0000003547	0000003561	0000003583	0000003596	0000003607	0000003616	0000003651	0000003673	0000003680	0000003708	0000003727	0000003739	0000003750	0000003770	0000003781	0000003785	0000003788	0000003802	0000003811	0000003850	0000003857	0000003879	0000003884	0000003911	0000003915	0000003923	0000003938	0000003943	0000003958	0000003993	0000003996	0000004001	0000004002	0000004008	0000004042	0000004050	0000004063	0000004077	0000004080	0000004089	0000004107	0000004144	0000004160	0000004168	0000004211	0000004226	0000004228	0000004233	0000004244	0000004253	0000004254	0000004273	0000004296	0000004313	0000004328	0000004330	0000004342	0000004343	0000004345	0000004360	0000004381	0000004382	0000004392	0000004395	0000004416	0000004418	0000004443	0000004469	0000004479	0000004480	0000004482	0000004495	0000004507	0000004543	0000004551	0000004555	0000004580	0000004583	0000004586	0000004618	0000004670	0000004687	0000004696	0000004704	0000004722	0000004735	0000004746	0000004752	0000004753	0000004754	0000004766	0000004801	0000004826	0000004832	0000004851	0000004857	0000004874	0000004888	0000004890	0000004895	0000004907	0000004918	0000004931	0000004955	0000004958	0000004965	0000005022	0000005025	0000005060	0000005061	0000005096	0000005122	0000005136	0000005178	0000005205	0000005212	0000005260	0000005261	0000005264	0000005272	0000005308	0000005309	0000005311	0000005337	0000005361	0000005377	0000005401	0000005402	0000005408	0000005421	0000005436	0000005471	0000005472	0000005478	0000005517	0000005529	0000005548	0000005553	0000005568	0000005571	0000005573	0000005574	0000005576	0000005593	0000005600	0000005639	0000005644	0000005656	0000005663	0000005714	0000005717	0000005718	0000005723	0000005725	0000005729	0000005735	0000005738	0000005741	0000005745	0000005761	0000005765	0000005767	0000005785	0000005811	0000005821	0000005824	0000005825	0000005851	0000005854	0000005868	0000005886	0000005904	0000005905	0000005912	0000005930	0000005946	0000005947	0000005966	0000005981	0000005984	0000005997	0000005999	0000006001	0000006014	0000006018	0000006020	0000006045	0000006049	0000006054	0000006055	0000006057	0000006061	0000006063	0000006068	0000006074	0000006075	0000006078	0000006082	0000006083	0000006084	0000006085	0000006086	0000006088	0000006089	0000006092	0000006096	0000006100	0000006104	0000006109	0000006111	0000006112	0000006121	0000006124	0000006129	0000006131	0000006134	0000006135	0000006136	0000006145	0000006146	0000006148	0000006161	0000006167	0000006172	0000006176	0000006178	0000006181	0000006185	0000006186	0000006187	0000006188	0000006190	0000006194	0000006203	0000006206	0000006211	0000006212	0000006214	0000006217	0000006218	0000006227	0000006229	0000006232	0000006237	0000006238	0000006240	0000006245	0000006247	0000006253	0000006254	0000006257	0000006260	0000006265	0000006268	0000006271	0000006274	0000006280	0000006281	0000006283	0000006286	0000006287	0000006288	0000006289	0000006290	0000006291	0000006300	0000006309	0000006312	0000006315	0000006316	0000006325	0000006328	0000006331	0000006338	0000006340	0000006341	0000006342	0000006349	0000006351	0000006353	0000006358	0000006361	0000006363	0000006364	0000006368	0000006371	0000006372	0000006376	0000006377	0000006389	0000006390	0000006392	0000006404	0000006406	0000006409	0000006430	0000006440	0000006445	0000006458	0000006474	0000006504	0000006545	0000006546	0000006596	0000006606	0000006613	0000006627	0000006629	0000006635	0000006655	0000006750	0000006772	0000006774	0000006796	0000006797	0000006810	0000006846	0000006856	0000006868	0000006876	0000006894	0000006909	0000006916	0000006919	0000006926	0000006937	0000006939	0000006940	0000006942	0000006959	0000006971	0000006972	0000006978	0000006980	0000006985	0000006989	0000006998	0000007006	0000007012	0000007014	0000007017	0000007043	0000007072	0000007100	0000007103	0000007127	0000007128	0000007131	0000007133	0000007157	0000007171	0000007190	0000007191	0000007194	0000007208	0000007216	0000007298	0000007299	0000007304	0000007328	0000007332	0000007379	0000007383	0000007388	0000007425	0000007429	0000007431	0000007432	0000007437	0000007438	0000007442	0000007448	0000007451	0000007452	0000007454	0000007456	0000007459	0000007460	0000007462	0000007463	0000007465	0000007474	0000007475	0000007476	0000007477	0000007478	0000007480	0000007482	0000007483	0000007488	0000007494	0000007495	0000007496	0000007504	0000007505	0000007508	0000007511	0000007513	0000007517	0000007520	0000007522	0000007524	0000007525	0000007526	0000007528	0000007529	0000007534	0000007536	0000007539	0000007541	0000007544	0000007546	0000007547	0000007549	0000007552	0000007555	0000007559	0000007573	0000007575	0000007578	0000007601	0000007617	0000007622	0000007636	0000007639	0000007657	0000007697	0000007702	0000007728	0000007754	0000007769	0000007810	0000007834	0000007847	0000007857	0000007915	0000007960	0000008013	0000008042	0000008052	0000008053	0000008064	0000008084	0000008087	0000008098	0000008099	0000008113	0000008146	0000008177	0000008188	0000008195	0000008225	0000008226	0000008230	0000008244	0000008245	0000008246	0000008249	0000008259	0000008281	0000008303	0000008310	0000008324	0000008331	0000008332	0000008333	0000008340	0000008344	0000008346	0000008348	0000008351	0000008352	0000008353	0000008355	0000008356	0000008363	0000008378	0000008395	0000008396	0000008421	0000008437	0000008456	0000008475	0000008485	0000008498	0000008508	0000008512	0000008576	0000008597	0000008653	0000008656	0000008660	0000008679	0000008685	0000008688	0000008703	0000008712	0000008783	0000008831	0000008854	0000008859	0000008863	0000008865	0000008867	0000008868	0000008869	0000008871	0000008872	0000008875	0000008893	0000008944	0000008945
ア	0000000008	0000000026	0000000029	0000000079	0000000132	0000000273	0000000418	0000000657	0000000666	0000000734	0000000788	0000000852	0000000861	0000000914	0000000916	0000000967	0000001188	0000001239	0000001484	0000001506	0000001507	0000001586	0000001623	0000002154	0000002168	0000002231	0000002252	0000002465	0000002507	0000002517	0000002555	0000002578	0000002693	0000002741	0000002887	0000002924	0000002934	0000003050	0000003261	0000003808	0000004319	0000004625	0000004753	0000005047	0000005109	0000005132	0000005548	0000005624	0000005722	0000005739	0000005939	0000006121	0000006341	0000006484	0000006736	0000006770	0000006795	0000007285	0000007457	0000007486	0000007508	0000007527	0000007536	0000007551	0000007794	0000007877	0000007931	0000007954	0000007994	0000008087	0000008322	0000008348	0000008400	0000008475	0000008497	0000008731
イ	0000000073	0000000076	0000000090	0000000116	0000000130	0000000154	0000000167	0000000183	0000000249	0000000290	0000000292	0000000319	0000000437	0000000458	0000000497	0000000505	0000000537	0000000667	0000000704	0000000708	0000000837	0000000917	0000000994	0000001095	0000001143	0000001150	0000001184	0000001405	0000001456	0000001474	0000001475	0000001633	0000001646	0000001691	0000001694	0000001730	0000001876	0000001878	0000001915	0000001920	0000002027	0000002086	0000002088	0000002169	0000002192	0000002219	0000002276	0000002308	0000002364	0000002446	0000002890	0000002921	0000003008	0000003032	0000003262	0000003315	0000003465	0000003531	0000003676	0000003746	0000003751	0000003817	0000003867	0000003951	0000004098	0000004100	0000004142	0000004155	0000004173	0000004176	0000004319	0000004326	0000004519	0000004539	0000004555	0000004610	0000004626	0000004648	0000004657	0000004670	0000004847	0000005055	0000005421	0000005488	0000005553	0000005554	0000005808	0000005838	0000006081	0000006137	0000006176	0000006222	0000006257	0000006292	0000006370	0000006410	0000006474	0000006515	0000006516	0000006534	0000006559	0000006631	0000006644	0000006660	0000006719	0000006772	0000006826	0000006831	0000006855	0000006922	0000006948	0000006953	0000007113	0000007240	0000007443	0000007474	0000007489	0000007517	0000007524	0000007541	0000007638	0000007787	0000007961	0000008074	0000008226	0000008232	0000008239	0000008272	0000008332	0000008344	0000008364	0000008388	0000008503	0000008614	0000008620	0000008664	0000008818	0000008897
ウ	0000000072	0000000093	0000000148	0000000180	0000000214	0000000257	0000000294	0000000333	0000000399	0000000647	0000000754	0000000805	0000000842	0000000849	0000000979	0000001033	0000001052	0000001185	0000001186	0000001237	0000001247	0000001286	0000001296	0000001363	0000001505	0000001546	0000001616	0000001714	0000002110	0000002130	0000002389	0000002501	0000002504	0000002519	0000002529	0000002532	0000002559	0000002563	0000002586	0000002607	0000002643	0000002662	0000002710	0000002711	0000002716	0000002722	0000002734	0000002757	0000002773	0000002780	0000002787	0000002820	0000002821	0000003050	0000003082	0000003083	0000003205	0000003285	0000003444	0000003525	0000003537	0000003540	0000003579	0000003596	0000003660	0000003673	0000003696	0000003716	0000003802	0000004112	0000004178	0000004199	0000004519	0000004520	0000004722	0000005027	0000005073	0000005075	0000005078	0000005175	0000005398	0000005712	0000005841	0000005937	0000006045	0000006063	0000006128	0000006268	0000006842	0000006898	0000006937	0000006991	0000007127	0000007429	0000008110	0000008111	0000008333	0000008356	0000008360	0000008364	0000008390	0000008395	0000008767	0000008976
エ	0000000132	0000000183	0000000187	0000000414	0000000536	0000001147	0000001334	0000002020	0000002084	0000002096	0000002130	0000002232	0000002368	0000002419	0000003140	0000003177	0000003560	0000003665	0000003865	0000004360	0000005100	0000005182	0000005452	0000006130	0000006639	0000006644	0000007708	0000007850	0000007891	0000008096	0000008351
オ	0000000006	0000000072	0000000200	0000000209	0000000520	0000000736	0000000788	0000000817	0000000887	0000000914	0000000969	0000001033	0000001181	0000001185	0000001186	0000001239	0000001273	0000001286	0000001326	0000001618	0000001662	0000001704	0000001728	0000001730	0000001914	0000002133	0000002215	0000002252	0000002292	0000002307	0000002370	0000002521	0000002537	0000002599	0000002642	0000002646	0000002656	0000002658	0000002781	0000002784	0000002889	0000003082	0000003083	0000003540	0000003582	0000003660	0000003748	0000003820	0000004112	0000004519	0000004559	0000004627	0000004687	0000005159	0000005163	0000005436	0000005501	0000005603	0000005672	0000005747	0000005988	0000006097	0000006216	0000006254	0000006833	0000007100	0000007112	0000007190	0000007462	0000007477	0000007804	0000007994	0000008013	0000008049	0000008086	0000008119	0000008343
