B	0000062596	0000083068
c	0000083124
F	0000083343
G	0000083403
H	0000006710	0000007025
J	0000083583
K	0000083631
L	0000007208
M	0000007152	0000083682
R	0000083937
S	0000006921
U	0000084092
W	0000046709
X	0000007008	0000084195
x	0000007008
ア	0000000002	0000000004	0000000005
イ	0000002522	0000002526	0000002528	0000002533	0000002535	0000002539	0000002544	0000002552	0000002572	0000002573	0000002575	0000002576	0000002577	0000002578	0000002579	0000002581	0000002582	0000082910
ウ	0000005169	0000005170	0000005171	0000005174	0000005175
エ	0000006549	0000006554	0000006555	0000006556	0000006558	0000006559	0000006560	0000006561	0000082916	0000082917
オ	0000007616	0000007617	0000007618	0000007621	0000007622	0000007623	0000007624	0000082923	0000082924	0000082925	0000082926	0000082927
カ	0000009983	0000009985	0000009989	0000010006	0000010011	0000010013	0000010015	0000010017	0000010019	0000010027	0000010032	0000010036	0000010041	0000010045	0000010048	0000010049	0000010050	0000010051	0000010052
ガ	0000010056	0000010065	0000010069	0000010070	0000010071
キ	0000015270	0000015271	0000015277	0000015340	0000015343	0000015348	0000015354	0000015359	0000015360	0000015374	0000015389	0000015390	0000015398	0000015400	0000015407	0000015408	0000015409	0000015410	0000015411
ギ	0000015420	0000015424	0000015425	0000015432	0000015433
ク	0000019170	0000019171	0000019174	0000019175	0000019178	0000019186	0000019187
グ	0000019189	0000019190	0000019194
ケ	0000020980	0000020981	0000020982	0000020985	0000020989	0000020993	0000020994	0000020995	0000020996
ゲ	0000020998	0000021003	0000021004
コ	0000023052	0000023054	0000023065	0000023067	0000023071	0000023072	0000023087	0000023088	0000023089	0000023090	0000023094	0000023095
ゴ	0000023097	0000023103	0000023110	0000023111	0000023113	0000023115	0000023117	0000023122
サ	0000027265	0000027276	0000027284	0000027285	0000027286	0000027287
ザ	0000027290	0000027291
シ	0000029771	0000029772	0000029775	0000029780	0000029781	0000029785	0000029789	0000029791	0000029799	0000029811	0000029824	0000029825	0000029832	0000029838	0000029843	0000029846	0000029854	0000029856	0000029857
ジ	0000029861	0000029864	0000029866	0000029868	0000029872	0000029879	0000029881	0000029887	0000029893	0000029894	0000029895
ス	0000038642	0000038644	0000038645	0000038648	0000038649	0000038650	0000038651	0000038652	0000038653	0000038654	0000038655
ズ	0000038657	0000038663	0000038665	0000038666
セ	0000040246	0000040247	0000040248	0000040251
ゼ	0000040253	0000040255
ソ	0000042821	0000042833	0000042838	0000042839
ゾ	0000042841
タ	0000044555	0000044557	0000044561	0000044562	0000044563	0000044564
ダ	0000044575	0000044576
チ	0000047571	0000047578	0000047581	0000047586	0000047594	0000047595	0000047610
ツ	0000049464	0000049465	0000049466	0000049467	0000049468
テ	0000050604	0000050605	0000050606	0000050665
デ	0000050667	0000050668	0000050669
ト	0000052547	0000052555	0000052557	0000052559	0000052566	0000052567	0000052568	0000052569	0000052570
ド	0000052575	0000052576	0000052579	0000052580
ナ	0000055451	0000055467	0000055468	0000055469	0000055470
ニ	0000056789	0000056792	0000056796	0000056797	0000056798	0000056802	0000056803
ヌ	0000057759	0000057760	0000057761
ネ	0000057964	0000057965	0000057967	0000057969	0000057973	0000057974
ノ	0000058513	0000058514
ハ	0000059098	0000059100	0000059105	0000059106	0000059107	0000059108	0000059116	0000059117
バ	0000059122	0000059123
ヒ	0000062515	0000062527	0000062528	0000062540	0000062542	0000062545	0000062546	0000062551	0000062560	0000062562	0000062563
ビ	0000062565	0000062569	0000062574
フ	0000065028	0000065032	0000065036	0000065038	0000065052	0000065053	0000065055	0000065056	0000065057
ブ	0000065060	0000065065	0000065067	0000065068	0000065074	0000065075
ヘ	0000067906	0000067907	0000067912	0000067913
ペ	0000067914
ホ	0000068947	0000068955	0000068959	0000068960
マ	0000071138	0000071140	0000071141	0000071143	0000071144	0000071148
ミ	0000072451	0000072455	0000072456	0000072457	0000072458	0000072459	0000072460	0000072496	0000072498
ム	0000073639	0000073640	0000073645	0000073646
メ	0000074331	0000074332	0000074333	0000074399	0000074400	0000074403
モ	0000075119	0000075120	0000075121	0000075122	0000075123
ヤ	0000076117	0000076120	0000076121	0000076122	0000076123	0000076124	0000076128	0000076129	0000076130
ユ	0000077047	0000077048	0000077049
ヨ	0000077931	0000077932	0000077936	0000077949	0000077950	0000077956	0000077957
ラ	0000079087
リ	0000079640	0000079643	0000079650	0000079654	0000079659
ル	0000080860
ロ	0000081638	0000081642	0000081645	0000081648	0000081649	0000081650
ワ	0000082249	0000082253	0000082254	0000082255	0000082256	0000082258	0000082259
ヰ	0000082910
ヱ	0000082916	0000082917
ヲ	0000082923	0000082924	0000082925	0000082926	0000082927	0000082928
ン	0000082947	0000082948	0000082949	0000082950
ヴ	0000005176
一	0000003492	0000003493	0000062593	0000063641
丁	0000048692	0000048693	0000050695	0000063999
七	0000031468	0000056173
万	0000061942	0000072295	0000079046
丈	0000035230	0000035231	0000045883
三	0000029158	0000072458
上	0000005231	0000005232	0000006399	0000013486	0000035227	0000035228
下	0000009983	0000020998	0000031284	0000031285	0000032661	0000075646
不	0000065074
丑	0000005475
世	0000040259	0000077936
丘	0000008277	0000082925
丙	0000063984	0000067931
両	0000051143	0000080322	0000080323	0000080324
並	0000056409	0000056410
中	0000033417	0000048370	0000048371	0000048393	0000055685
串	0000019584
