10567	0000007309-001
10675	0000007379-001
1-67-50	0000005308-001
1-60-75	0000003430-002
1-67-05	0000005152-001
10765	0000007428-001
1-70-56	0000006000-001
1-75-60	0000007273-001
1-65-07	0000004662-001
10756	0000007424-011
10576	0000007313-011
10685	0000007383-001
10568	0000007309-002
1-50-68	0000000837-001
1-50-86	0000000875-001
10586	0000007319-001
1-56-08	0000002254-002
10658	0000007366-011
1-86-50	0000003730-001
1-56-80	0000002439-001
1-86-05	0000003441-001
1-58-06	0000002764-001
1-85-60	0000003185-001
1-58-60	0000002897-001
1-80-56	0000008563-001
1-80-65	0000008584-001
1-85-06	0000002799-001
1-60-58	0000003286-011
1-60-85	0000003504-001
1-68-50	0000005521-011
1-68-05	0000005429-001
1-65-08	0000004663-001
10856	0000007494-001
10865	0000007499-001
1-65-80	0000004842-001
10569	0000007310-001
1-69-50	0000005787-001
1-65-09	0000004667-001
1-56-09	0000002280-001
1-60-59	0000003352-002
1-90-65	0000006304-011
1-50-69	0000000839-001
1-90-56	0000006195-002
1-59-06	0000003025-011
10659	0000007367-001
10956	0000007567-001
1-65-90	0000004864-001
1-69-05	0000005658-001
10695	0000007388-001
1-56-90	0000002452-001
1-59-60	0000003208-011
10965	0000007575-001
10596	0000007325-001
1507	0000001075-001
5701	0000004062-012
1057	0000000737-001
7015	0000004182-001	0000004182-011	0000005017-011
1750	0000001257-001
1570	0000001127-001
7501	0000004666-002	0000005358-012
7105	0000005086-001
5017	0000003562-001
1705	0000001222-001
7510	0000005366-001
5170	0000003667-001
5710	0000004068-001
1075	0000000749-012
7150	0000004270-011	0000005119-011
5071	0000003596-001
5107	0000000387-001	0000003622-001
7051	0000004198-001	0000005043-001
10577	0000007313-012
1-57-07	0000002478-001
1-77-50	0000007696-011
1-70-57	0000006001-001
10775	0000007435-001
1-77-05	0000007601-001
1-75-70	0000007307-011
10757	0000007424-012
1-70-75	0000006035-001
1-57-70	0000002671-001
1-75-07	0000007107-001
1-50-77	0000000860-011
1-58-70	0000002948-001
10857	0000007494-011
1-70-58	0000006002-001
1-50-87	0000000882-001
1-87-50	0000004272-001
1-57-80	0000002698-002
10785	0000007444-001
1-75-08	0000007110-001
1-70-85	0000006068-001
1-80-57	0000008565-001
1-78-05	0000007827-011
1-50-78	0000000862-001
1-57-08	0000002486-001
1-58-07	0000002767-001
10587	0000007319-002
1-78-50	0000008010-001
1-75-80	0000007331-001
1-80-75	0000008622-013
10758	0000007424-013
1-85-70	0000003254-001
1-85-07	0000002805-001
1-87-05	0000004013-002
10578	0000007314-001
10875	0000007507-001
1-59-70	0000003242-001
10759	0000007425-001
10957	0000007568-001
10975	0000007582-011
10597	0000007325-002
1-75-09	0000007114-001
1-70-59	0000006004-001
1-50-79	0000000902-001
1-90-57	0000000796-011
10795	0000007452-001
10579	0000007315-001
1-79-05	0000008161-001
1-57-09	0000002493-001
1-79-50	0000008311-001
1-59-07	0000003027-001
1-90-75	0000006349-011
1-57-90	0000002742-001
1-75-90	0000007202-003
1580	0000001134-001
1058	0000000738-001
8015	0000005722-011	0000005978-001
8150	0000005820-001	0000006116-001
5108	0000000382-001	0000003622-002
5018	0000000275-001	0000003563-001
1850	0000001321-001
8501	0000006077-001
8510	0000006084-001
1805	0000001291-001
5081	0000003602-001
5180	0000000458-001	0000003676-001
5810	0000004143-001
5801	0000004136-001
1085	0000000756-001
8105	0000005788-001	0000006075-001
1508	0000001076-001
8051	0000005748-001
1-50-88	0000000889-001
10588	0000007320-001
1-80-85	0000008660-001
1-85-80	0000003314-001
1-85-08	0000002821-002
10858	0000007495-001
10885	0000007512-001
1-80-58	0000008566-001
1-88-50	0000004820-001
1-58-80	0000002968-011
1-88-05	0000004570-001
1-58-08	0000002768-001
10598	0000007326-001
1-89-05	0000005093-001
10895	0000007519-011
1-50-89	0000000890-001
10985	0000007590-001
10859	0000007495-011
10958	0000007568-011
1-90-58	0000006218-012
1-80-59	0000008568-001
10589	0000007320-011
1-85-90	0000003569-011
1-58-90	0000003009-011
1-89-50	0000005329-001
1-90-85	0000006413-011
1-58-09	0000002573-002
1-59-08	0000003029-001
1-85-09	0000002829-001
1-59-80	0000003274-001
1059	0000000739-001
1095	0000000763-002
5019	0000000268-001	0000003563-002
1590	0000001143-001
1509	0000001077-001
1950	0000001387-012
9051	0000006401-011	0000007826-001
9105	0000006427-001
9015	0000002124-011	0000006386-001
9510	0000006605-011
9150	0000006446-001
5190	0000003684-012	0000004953-011
5091	0000000346-001	0000003609-002
9501	0000006601-011
5901	0000004207-002
5910	0000002838-012	0000004211-001
1905	0000001359-001
5109	0000000265-002	0000003623-001
10959	0000007569-001
1-90-59	0000006262-001
10995	0000007597-001
1-59-09	0000003032-001
1-59-90	0000003440-011
10599	0000007326-011
5A01	0000001479-001
501A	0000000257-001
51A0	0000000474-001
510B	0000000389-001
501B	0000000260-001
50B1	0000000353-001
51B0	0000003716-011
510C	0000000385-001
501C	0000000284-001
5C01	0000001699-001
5D10	0000001827-011
50D1	0000000367-001
501D	0000000259-001
51E0	0000000505-001
50E1	0000002233-012
501E	0000000297-001
501F	0000000272-001
5F01	0000002051-001	0000002051-002
5F10	0000007448-001
51F0	0000000513-001
160	0000000116-012	0000007731
601	0000000448-011
106	0000000076-012	0000004878
610	0000000454-002
6016	0000002216-001	0000004281-001
6610	0000004719-011
1066	0000000744-001
6106	0000002319-001	0000004346-002
6160	0000000347-011	0000004392-001
6601	0000004717-001
6061	0000002277-011	0000004315-001
1606	0000001151-002
1660	0000001188-011
1-60-66	0000003456-001
1-66-06	0000007420-011
10666	0000007371-011
1-66-60	0000005026-001
1-67-06	0000005153-001
1-60-76	0000003389-002
1-76-60	0000007499-011
1-66-07	0000003627-012
1-76-06	0000007260-002
1-70-66	0000006011-012
10766	0000007428-002
1-66-70	0000005069-001
10676	0000007379-011
1-67-60	0000005337-001
10667	0000007372-001
1-60-67	0000003419-001
1-80-66	0000008587-001
1-66-80	0000005107-001
1-68-60	0000005540-012
1-86-60	0000003775-001
1-60-68	0000003117-002
1-60-86	0000003507-001
10866	0000007499-011
10686	0000007383-011
1-68-06	0000005430-001
1-86-06	0000003440-001
10668	0000007372-011
1-66-08	0000004885-001
1-90-66	0000006300-011
1-66-09	0000004886-001
1-66-90	0000005130-001
10966	0000007575-011
1-60-69	0000003454-001
10696	0000007389-001
1-69-06	0000005846-011
10669	0000007373-001
1-69-60	0000005816-001
1607	0000001151-011
6701	0000003041-011	0000004786-001
6017	0000002212-001	0000004281-011
7160	0000004282-001	0000005126-011
7610	0000004825-001	0000005442-001
6107	0000004347-001
7601	0000004805-001	0000005435-011
1067	0000000744-011
1670	0000001195-011
1760	0000001265-001
6071	0000002255-011	0000004321-011
7106	0000004248-001	0000005087-001
1076	0000000750-001
7061	0000005052-001
6170	0000002366-001	0000004400-001
7016	0000005017-012
6710	0000004793-011
1706	0000001222-011
1-60-77	0000003480-001
1-67-70	0000005321-002
10677	0000007379-012
10776	0000007436-001
1-67-07	0000005156-001
1-70-76	0000006038-001
10767	0000007429-001
1-70-67	0000006016-001
1-77-60	0000007716-001
1-76-07	0000007365-001
1-76-70	0000007533-001
1-77-06	0000007603-001
1-87-60	0000004294-001
1-80-67	0000008590-001
1-80-76	0000008626-001
10876	0000007507-011
1-78-60	0000008043-001
1-67-08	0000005099-011
1-60-78	0000003442-001
1-60-87	0000003510-001
1-86-07	0000003471-001
1-76-80	0000007556-001
1-86-70	0000003818-001
10786	0000007445-001
1-78-06	0000007832-001
1-68-70	0000005583-001
1-70-86	0000006070-001
10678	0000007379-013
10867	0000007500-001
10768	0000007430-001
1-87-06	0000004047-001
1-68-07	0000005438-001
1-76-08	0000007366-001
1-67-80	0000005375-001
10687	0000007383-012
1-70-68	0000006020-001
1-90-76	0000006333-011
1-67-90	0000005409-001
10769	0000007431-001
10967	0000007576-001
1-69-70	0000005830-001
10679	0000007380-001
1-69-07	0000005662-001
1-90-67	0000006310-011
1-67-09	0000005163-001
10697	0000007390-001
1-76-90	0000007585-001
1-79-06	0000008164-001
1-76-09	0000007369-001
10976	0000007582-012
1-60-79	0000003484-001
1-79-60	0000008333-001
1-70-69	0000006012-002
10796	0000007453-001
8601	0000006151-001
8106	0000005789-001	0000006084-001
8160	0000005826-011	0000006127-011
6018	0000002199-001	0000004282-001
1806	0000001291-002
8061	0000005754-001	0000006011-011
1860	0000001328-001
1608	0000001152-001
1680	0000001202-001
6810	0000003143-001	0000004872-001
6180	0000004409-001
6081	0000002256-001	0000004329-001
1086	0000000756-011
8016	0000005723-001	0000005979-001
6108	0000002341-001	0000002341-011	0000004347-002
6801	0000003186-012	0000004867-001
8610	0000006156-001	0000006488-015
1068	0000000745-001
1-86-08	0000003462-001
10688	0000007384-001
1-60-88	0000003465-001
1-88-60	0000004860-001
10886	0000007512-011
1-80-68	0000008591-001
1-68-08	0000005440-001
1-86-80	0000003931-001
1-88-06	0000004561-001
10868	0000007501-001
1-68-80	0000005599-011
1-80-86	0000008661-001
10986	0000007590-011
1-69-08	0000005667-001
1-89-60	0000005420-011
10698	0000007391-001
1-86-09	0000003515-001
10968	0000007576-011
10689	0000007384-011
1-60-89	0000003517-001
1-90-68	0000006306-011
1-89-06	0000005088-001
1-90-86	0000006421-011
1-80-69	0000008595-011
10896	0000007520-001
1-68-09	0000005441-001
1-69-80	0000005844-001
10869	0000007502-001
1-86-90	0000003979-001
1-68-90	0000005618-012
6910	0000004940-001
1069	0000000746-001
6091	0000002216-011	0000004335-011
9610	0000006650-001
9061	0000006406-011	0000007846-001	0000007846-011
6019	0000002198-001	0000004283-001
1609	0000001153-001
1690	0000001210-001
9601	0000006645-001
9106	0000006428-001	0000007932-001
9016	0000006386-011	0000007801-001
1096	0000000764-001
6109	0000002340-001	0000004348-001
6190	0000002411-011	0000004417-001
1960	0000001397-001
1906	0000001359-011
6901	0000003286-001	0000004932-001
9160	0000006451-011
1-69-90	0000005810-011
1-90-69	0000006314-011
10699	0000007391-011
10996	0000007598-001
10969	0000007577-001
1-69-09	0000005670-001
610A	0000002336-001
6B10	0000003576-001
601B	0000002210-001
60B1	0000002304-001
601C	0000002220-001
6C10	0000003703-001
61D0	0000002416-001
60D1	0000002308-001
610D	0000002335-001
601D	0000002203-001
610E	0000002337-001
60E1	0000002254-002
60F1	0000002270-002
6F01	0000004053-001
6F10	0000004073-001
610F	0000002311-001
710	0000000520-001
107	0000000077-001	0000004902
170	0000000124-001	0000008380
701	0000000512-001
7710	0000005503-001
7107	0000004251-001	0000005088-001
7071	0000005060-001
1707	0000001223-001
1770	0000001272-001
7170	0000005134-001
7701	0000004946-001	0000005496-001
1077	0000000752-001
7017	0000005018-001
1-77-07	0000007605-001
1-77-70	0000007734-002
1-70-77	0000006047-001
10777	0000007437-001
10778	0000007438-001
10877	0000007507-012
1-80-77	0000008628-012
1-77-80	0000007780-001
1-87-07	0000004077-001
10787	0000007446-001
1-78-07	0000007838-001
1-70-78	0000004953-011
1-70-87	0000006089-012
1-77-08	0000007539-011
1-78-70	0000008066-001
1-87-70	0000004404-011
1-90-77	0000006361-001
1-77-90	0000007809-001
1-79-70	0000008353-001
1-79-07	0000008192-001
10779	0000007439-001
10797	0000007454-001
1-70-79	0000004760-011
10977	0000007582-013
1-77-09	0000007578-001
8710	0000006224-012	0000006799-001
8107	0000005790-001	0000006076-001
1087	0000000757-001
8701	0000006218-011
1870	0000001335-001
7081	0000003709-012	0000005067-002
7180	0000004292-001	0000005142-001
8170	0000005834-001	0000006134-001
7108	0000004274-012	0000005088-011
1708	0000001224-001
8017	0000005724-001	0000005981-001
1780	0000001279-001
1078	0000000753-001
7810	0000005577-001
7801	0000005569-001
8071	0000005762-001	0000006008-001
7018	0000004185-001	0000005019-001
1807	0000001292-001
1-70-88	0000006077-001
1-78-80	0000008107-001
10878	0000007508-001
1-87-80	0000009320-011
1-88-07	0000004566-001
10887	0000007513-001
10788	0000007447-001
1-80-78	0000008628-015
1-88-70	0000004909-011
1-80-87	0000008665-001
1-87-08	0000004066-001
1-78-08	0000007840-001
1-89-70	0000005491-001
1-79-08	0000008200-001
1-80-79	0000008631-001
10798	0000007454-002
1-78-09	0000007845-011
10789	0000007448-001
1-90-78	0000006397-011
10897	0000007520-011
1-78-90	0000008159-011
1-70-89	0000006078-001
10987	0000007590-012
1-87-90	0000004523-001
1-89-07	0000005120-002
1-90-87	0000006406-011
1-79-80	0000008340-002
10978	0000007583-001
10879	0000007509-001
1-87-09	0000004115-001
1790	0000001284-011
9710	0000006691-013
7019	0000005020-001
7109	0000004246-001	0000005088-012
1709	0000001225-001
7190	0000005150-001
9170	0000006456-001
7091	0000005076-001
1970	0000001406-011
1907	0000001360-001
1079	0000000753-011
9107	0000006428-011
7901	0000005145-001	0000005636-002
9071	0000006411-001
9701	0000006688-001
1097	0000000765-001
9017	0000006387-001	0000007804-001	0000007804-011
7910	0000005088-011	0000005643-001
10799	0000007455-001
1-79-09	0000008206-001
1-90-79	0000006369-011
1-79-90	0000008400-001
10997	0000007599-001
10979	0000007584-001
701A	0000004179-001
71A0	0000004306-001
701B	0000004177-011
70B1	0000004228-001
7C01	0000005492-012
710C	0000004249-001
71C0	0000004313-001
7D10	0000005649-001
70D1	0000004242-001
71D0	0000004322-011
701D	0000004184-001
7E10	0000005794-001
701E	0000004180-001	0000004180-011
7E01	0000005756-001
71E0	0000004324-001
710F	0000000085-011
70F1	0000004223-011
701F	0000004188-011
801	0000000569-014
180	0000000132-011	0000008629
810	0000000573-012
108	0000000078-001	0000004910
8801	0000006289-011	0000006916-011
8108	0000005790-002	0000006089-001
1808	0000001293-001
8018	0000005725-001	0000005977-001
8810	0000006293-001	0000006929-001
1880	0000001342-001
8180	0000005840-001	0000006144-001
1088	0000000758-001
8081	0000005769-011
10888	0000007514-001
1-80-88	0000008668-011
1-88-08	0000004562-001
1-88-80	0000004970-001
1-88-90	0000005011-001
1-80-89	0000008671-001
1-89-80	0000005492-011
1-89-08	0000002680-011
1-90-88	0000006412-011
1-88-09	0000004577-001
10898	0000007520-012
10988	0000007591-001
10889	0000007514-002
9018	0000006387-002
1908	0000001362-001
9810	0000006753-001	0000008653-001
1890	0000001348-011
9108	0000006428-012
1809	0000001293-011
9801	0000006746-001	0000008637-001
9081	0000006416-001	0000007871-011
1098	0000000766-001
8109	0000005791-001	0000006089-012
8091	0000005777-001
9180	0000006459-013
8910	0000006337-011	0000007038-001
8901	0000006333-001	0000007036-011
1089	0000000758-011
8190	0000005848-001
1980	0000001412-001
8019	0000005726-001	0000005980-001
1-89-09	0000005100-011
10899	0000007521-001
1-90-89	0000006403-011
1-89-90	0000005627-001
10989	0000007591-011
10998	0000007600-001
81A0	0000006150-001
8A10	0000007172-001
80A1	0000006041-001
810A	0000006085-001
8B01	0000007265-001
80B1	0000006044-001
81B0	0000006160-001
8B10	0000007327-001
81C0	0000006168-001
801C	0000005982-001
8D10	0000007497-001
80D1	0000006045-011
810D	0000006164-012
81E0	0000006186-001
8E10	0000007559-002
80E1	0000006056-001
80F1	0000006078-001
109	0000000079-001	0000004938
910	0000000638-011
901	0000000635-001
190	0000000140-001	0000008928
1099	0000000767-001
1909	0000001363-001
9190	0000006464-011	0000008000-001
9109	0000006428-013
9901	0000006818-001	0000008728-011
9910	0000006826-001	0000008744-001	0000008744-012
1990	0000001420-011
9091	0000006420-001	0000007881-001
9019	0000006388-001	0000007791-001	0000007791-011
10999	0000007601-001
9A01	0000008844-001
9A10	0000008849-011
901A	0000007798-001
90A1	0000007892-001
90B1	0000007895-001
901B	0000007790-001
9B10	0000008953-001
91C0	0000008017-002
90C1	0000007903-001
9C10	0000009081-001
901D	0000007794-001
91D0	0000008035-001
9E10	0000009292-001
90E1	0000007914-001
901E	0000007800-011
901F	0000007796-001
9F10	0000009378-001
FA10	0000001285-002
20	0000000013-001	0000000649
202	0000000151-001	0000009340
220	0000000168-001
2220	0000001590-011
2022	0000001445-002
2202	0000001575-011
2-03-22	0000000533-001
20232	0000000195-011
2-04-22	0000001024-001
2-05-22	0000003664-012
2-82-20	0000005045-001
2-08-22	0000001758-001
2-82-02	0000004980-001
2-80-22	0000004388-001
2-90-22	0000007935-001
2-92-20	0000008645-001
2-92-02	0000008576-001
2302	0000001654-001
2032	0000001451-001
3022	0000002144-011
3202	0000002268-001
2230	0000001599-001
2320	0000001668-001
2203	0000001576-001
2023	0000001446-001
3220	0000002281-001
2-03-32	0000000598-001
2-03-23	0000000538-001
2-04-23	0000001018-001
22034	0000000722-011
2-04-32	0000001065-001
2-03-42	0000000647-001
2-03-24	0000000569-013
2-03-52	0000006189-011
2-03-25	0000000577-001
2-05-23	0000001366-001
2-05-32	0000001403-001
2-03-26	0000000579-001
2-03-62	0000000770-001
2-03-27	0000000582-001
2-03-72	0000000819-001
2-03-82	0000000909-001
2-83-02	0000005299-001
2-08-23	0000001761-001
2-08-32	0000001778-012
2-82-30	0000005072-001
2-03-28	0000000587-001
2-80-23	0000004393-001
2-80-32	0000004460-011
2-83-20	0000005348-001
2-82-03	0000005025-011
2-90-32	0000007973-001
2-93-02	0000008870-001
2-90-23	0000007932-001
2-92-30	0000008692-001
2-92-03	0000008581-001
2-93-20	0000008932-001
2-03-92	0000000939-001
2-03-29	0000005461-011
2032B	0000007609-011
202B3	0000000248-011
23D20	0000003821-011
202E3	0000000257-011
4022	0000002841-011
2240	0000001609-001
4220	0000002981-011
2204	0000001577-001
4202	0000002969-011
2420	0000001733-001
2024	0000001447-001
2402	0000001718-013
2042	0000001458-001
2-04-42	0000008112-011
2-04-24	0000001038-001
2-04-25	0000001016-001
22405	0000002080-011
2-05-42	0000001443-001
2-05-24	0000008407-012
26402	0000005955-011
2-04-26	0000001014-001
2-04-62	0000001257-011
2-04-27	0000001027-001
2-04-72	0000000015-011
20427	0000000403-011
2-82-04	0000004993-001
2-04-28	0000001096-011
2-08-24	0000001767-001
2-84-20	0000005702-001
2-84-02	0000005604-001
2-08-42	0000001816-001
2-80-24	0000004399-001
2-80-42	0000004459-001
2-04-82	0000001245-001
2-82-40	0000005111-001
2-94-02	0000009163-001
2-90-24	0000007948-001
2-90-42	0000008014-001
2-94-20	0000009227-001
2-04-29	0000001058-001
2-92-40	0000008716-001
2-04-92	0000002634-011
2-92-04	0000008578-001
240A2	0000004198-011
5202	0000003695-001
2502	0000001797-001
5022	0000000276-001	0000003565-011
2205	0000001578-001
2520	0000001813-001
2052	0000001465-001
2025	0000001448-001
5220	0000000542-012	0000003709-012
2250	0000001615-001
2-05-25	0000001373-001
20255	0000000204-011
2-05-52	0000001491-001
20525	0000000456-012
2-05-62	0000001524-001
2-05-26	0000001376-011
2-05-27	0000001378-013
2-05-72	0000001558-001
2-80-25	0000005919-011
2-82-05	0000005005-011
2-82-50	0000007384-012
2-05-82	0000001578-001
2-08-25	0000001765-001
2-05-28	0000001380-012
2-80-52	0000004493-001
2-85-20	0000000703-001
2-08-52	0000001845-001
2-92-05	0000008583-001
2-90-52	0000008065-001
2-92-50	0000008725-011
2-05-29	0000001388-001
2-05-92	0000001630-001
2-90-25	0000007947-001
2A502	0000009377-012
22B50	0000002751-011
6022	0000002214-001	0000004285-001
6202	0000004426-001
2602	0000001865-001
2620	0000001878-011
6220	0000004436-012
2062	0000001474-001
2260	0000001623-001
2026	0000001448-011
2206	0000001579-001
27602	0000006964-011
2-80-62	0000004519-001
2-82-06	0000004967-011
2-86-02	0000006317-011
2-86-20	0000006427-001
2-08-62	0000001815-012
2-08-26	0000001875-011
2-82-60	0000005088-011
2-90-62	0000008099-001
2-92-60	0000008752-001
2-90-26	0000007943-001
2-92-06	0000008585-001
2A602	0000009420-013
226B0	0000002270-011
202B6	0000001560-011
2206B	0000001926-011
220D6	0000001968-011
220F6	0000005855-011
2027	0000001448-012
7220	0000005172-011
2702	0000001939-001
2072	0000001482-011
2207	0000001580-001
7022	0000005022-001
2270	0000001631-001
7202	0000005160-001
2720	0000001952-001
2-08-72	0000001890-001
2-80-27	0000004407-001
2-82-70	0000005203-001
2-78-20	0000003722-001
2-78-02	0000003654-001
2-80-72	0000004564-011
2-82-07	0000004983-001
2-08-27	0000001774-001
2-87-20	0000006708-011
2-87-02	0000006664-001
2-79-20	0000004100-001
2-90-27	0000007960-011
2-90-72	0000008124-001
2-79-02	0000004043-001
2-92-07	0000008592-001
2-92-70	0000008771-001
2028	0000001449-001
2802	0000002008-001
8022	0000005728-001
8202	0000005855-011	0000006210-001
2280	0000001637-001
8220	0000005866-001	0000006229-001
2820	0000002021-001
2208	0000001580-011
2082	0000001490-001
2-82-08	0000005015-011
2-82-80	0000006301-012
2-08-82	0000006996-011
2-08-28	0000007379-013
2-80-82	0000004580-001
2-88-02	0000006939-001
2-88-20	0000007035-001
2-80-28	0000004408-001
2-08-29	0000001772-001
2-80-92	0000004622-001
2-82-09	0000005000-001
2-08-92	0000001969-001
2-82-90	0000005274-001
2-90-82	0000008163-001
2-92-08	0000008622-011
2-89-20	0000007496-011
2-92-80	0000008890-011
2-89-02	0000007406-001
2-80-29	0000004410-001
2-90-28	0000007924-012
2A082	0000009216-001
2920	0000002079-011
2209	0000001581-001
2029	0000001449-002
9220	0000006475-001
9022	0000006388-012	0000007806-001	0000007806-011
2902	0000002066-001
2290	0000001644-001
2092	0000001497-001
9202	0000006468-011
2-90-92	0000008141-001
2-90-29	0000007958-001
2-92-09	0000008621-011
2-92-90	0000008852-001
292A0	0000008576-001
22A09	0000005058-011
2A02F	0000009197-001
22FE0	0000009386-013
302	0000000231-001
230	0000000173-011
320	0000000245-001
203	0000000152-001	0000009344
3032	0000002150-001
2303	0000001655-001
3023	0000002145-001
3302	0000002336-001
3230	0000002287-002
2330	0000001674-001
3320	0000002348-011
2033	0000001451-011
3203	0000002269-001
2-03-33	0000000607-001
2-03-34	0000000605-001
2-04-33	0000001023-011
2-03-43	0000000648-001
2-03-35	0000000604-001
2-05-33	0000001405-001
2-03-53	0000000721-001
23035	0000002845-011
2-03-36	0000000610-001
2-03-63	0000000771-001
2-03-73	0000000864-001
2-03-37	0000000621-001
2-83-03	0000006683-012
2-08-33	0000001779-001
28330	0000007605-011
2-03-38	0000000618-001
2-83-30	0000005529-011
2-80-33	0000004423-001
2-03-83	0000000910-001
2-03-39	0000000560-012
2-93-30	0000008986-011
2-93-03	0000008876-011
2-03-93	0000000924-001
2-90-33	0000002859-011
233D0	0000003090-012
4320	0000003046-011
3024	0000002146-001
2043	0000001459-001
3402	0000000020-001	0000002405-011
3042	0000002154-001
4230	0000002987-011
4302	0000003037-001	0000005757-001
2034	0000001452-001
4203	0000002970-001
3240	0000002293-001
2340	0000001680-001
2403	0000001719-001
3420	0000002417-001
4032	0000002849-001
4023	0000002842-001
2304	0000001656-001
3204	0000002270-001
2430	0000001741-001
2-03-44	0000000661-001
2-04-34	0000001061-011
2-04-43	0000001110-001
2-03-54	0000001917-013
2-05-34	0000001407-001
2-05-43	0000001446-001
2-04-53	0000001144-001
2-04-35	0000001075-001
2-03-45	0000005861-001
2-03-46	0000000675-001
2-04-63	0000001192-001
2-04-36	0000001082-001
2-03-64	0000000772-001
2-04-73	0000001211-001
2-03-74	0000000879-001
2-03-47	0000000682-001
2-04-37	0000004107-011
2-80-34	0000004427-011
2-08-34	0000001775-001
2-84-03	0000005603-001
2-83-04	0000005302-001
2-03-84	0000000894-001
2-04-83	0000001242-001
2-84-30	0000005708-001
2-08-43	0000001867-012
2-80-43	0000006841-011
2-83-40	0000005465-014
2-04-38	0000001078-001
2-03-48	0000000690-001
2-90-34	0000007982-001
2-04-39	0000001094-001
2-03-94	0000000916-001
2-93-40	0000009035-001
2-03-49	0000000693-001
2-94-03	0000009171-001
2-93-04	0000008887-001
2-90-43	0000008016-001
2-04-93	0000001255-001
2-94-30	0000009252-013
230D4	0000002870-011
243D0	0000004320-011
23D40	0000003879-011
5023	0000000293-001	0000003565-012
5302	0000000655-001	0000003777-001
3520	0000002481-001
2503	0000001798-001
2305	0000001656-002
5320	0000000674-001	0000003790-001
5230	0000003718-001	0000006198-001
2530	0000001815-017
3025	0000002146-002
2053	0000001466-001
3205	0000002270-002
2035	0000001453-001
3052	0000002162-001
3502	0000002471-001
5032	0000003571-001
2350	0000001684-001
3250	0000002302-001
5203	0000000526-001	0000003696-001
2-05-53	0000001482-011
2-03-55	0000000747-001
2-05-35	0000001408-001
2-03-65	0000000784-001
2-05-63	0000001547-001
2-03-56	0000000750-001
2-03-57	0000000753-011
2-03-75	0000000854-001
2-05-37	0000001422-001
2-05-73	0000002349-011
2-08-53	0000001848-001
2-85-03	0000005969-011
2-83-05	0000005305-001
2-05-38	0000001425-001
2-80-35	0000004439-001
2-08-35	0000001794-001
2-85-30	0000006076-012
2-80-53	0000004492-001
2-03-58	0000006044-011
2-83-50	0000005471-001
20358	0000000335-011
2-05-83	0000001585-001
2-03-85	0000000883-001
2-05-39	0000003585-011
2-93-50	0000009045-011
2-03-59	0000000756-001
2-90-35	0000007979-001
2-05-93	0000001628-001
2-90-53	0000008072-001
2-93-05	0000008879-011
3026	0000002146-011
3260	0000002307-012
6032	0000004292-001
3206	0000002270-011
2630	0000001884-001
6023	0000004286-001
2360	0000001689-011
2036	0000001454-001
3602	0000002543-001
3620	0000002554-001
6203	0000004426-011
2306	0000001657-001
2603	0000001866-001
6230	0000002471-002	0000004443-001
6302	0000002569-001	0000004489-011
6320	0000004504-001
3062	0000002171-001
2063	0000001475-001
2-03-66	0000000787-001
2-03-67	0000000799-001
2-03-76	0000000880-011
2-80-63	0000004516-001
2-08-36	0000001789-001
2-08-63	0000001870-001
2-83-06	0000005304-001
2-86-30	0000006463-011
2-03-86	0000000911-001
2-86-03	0000006294-011
2-03-68	0000001040-011
2-80-36	0000004433-001
2-83-60	0000005476-001
2-90-36	0000007992-001
2-90-63	0000008096-001
2-93-60	0000009093-001
2-03-69	0000000824-001
2-93-06	0000003583-001
206A3	0000000524-011
3720	0000002622-001
2730	0000001957-001
3702	0000002608-001
7032	0000004193-001	0000005028-001
3027	0000002146-012
7230	0000004349-001	0000005177-001
3207	0000002271-001
7302	0000005226-011
2370	0000001697-001
7203	0000005161-001
3072	0000002177-001
7320	0000005239-001
2073	0000001483-001
2703	0000001939-011
2037	0000001455-001
3270	0000002315-001
7023	0000004178-001	0000005022-011
2307	0000001658-001
2-03-77	0000000853-001
2-87-03	0000006654-011
2-83-07	0000005294-011
2-80-37	0000004445-001
2-78-30	0000003933-012
2-87-30	0000006747-001
2-80-73	0000004545-001
2-78-03	0000005501-011
2-83-70	0000005503-001
2-08-73	0000001893-012
2-08-37	0000001792-011
2-03-78	0000000861-001
2-03-87	0000007338-014
2-93-07	0000008900-001
2-90-73	0000008118-001
2-03-79	0000000905-001
2-90-37	0000007994-001
2-79-03	0000004023-001
2-93-70	0000009100-001
2-79-30	0000004125-001
2037B	0000000400-011
2370C	0000003536-001
2073E	0000000592-011
3820	0000002696-001
8032	0000005737-001
8023	0000005729-001
2038	0000001455-011
2308	0000001659-001
3802	0000002685-002
2830	0000002025-015
3208	0000002271-011
3028	0000002147-001
8320	0000005945-001
2083	0000001491-001
2380	0000001704-001
2803	0000002009-001
8203	0000005856-001	0000006211-001
3082	0000002186-001
8302	0000005932-001	0000006356-001
8230	0000005875-001
3280	0000002321-001
2-80-83	0000004589-001
2-88-03	0000006943-001
2-08-83	0000001932-001
2-88-30	0000007080-001
2-03-88	0000000920-001
2-08-38	0000001795-001
2-83-80	0000005553-001
2-83-08	0000007091-011
2-80-38	0000000748-011
2-03-89	0000000923-001
2-90-83	0000008045-011
2-90-38	0000007997-001
2-93-08	0000008902-001
2-83-09	0000005309-001
2-80-93	0000004623-001
2-83-90	0000005590-001
2-89-03	0000007407-001
20983	0000000698-011
2-80-39	0000004448-001
2-93-80	0000009128-001
